Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Hour of Request,Request Time Slot,Trip Duration (mins),Ride Outcome,Request Weekday
4541,City,NULL,No Cars Available,2016-07-14 09:37:21,NULL,9,Morning,NULL,Failed,Thursday
4550,City,NULL,No Cars Available,2016-07-14 09:38:24,NULL,9,Morning,NULL,Failed,Thursday
4554,City,NULL,No Cars Available,2016-07-14 09:42:36,NULL,9,Morning,NULL,Failed,Thursday
4551,City,NULL,No Cars Available,2016-07-14 09:42:54,NULL,9,Morning,NULL,Failed,Thursday
4553,Airport,NULL,No Cars Available,2016-07-14 09:43:53,NULL,9,Morning,NULL,Failed,Thursday
4565,City,NULL,No Cars Available,2016-07-14 09:45:20,NULL,9,Morning,NULL,Failed,Thursday
4549,Airport,NULL,No Cars Available,2016-07-14 09:46:03,NULL,9,Morning,NULL,Failed,Thursday
4548,City,NULL,No Cars Available,2016-07-14 09:46:09,NULL,9,Morning,NULL,Failed,Thursday
4555,City,NULL,No Cars Available,2016-07-14 09:46:31,NULL,9,Morning,NULL,Failed,Thursday
4559,City,NULL,No Cars Available,2016-07-14 09:49:25,NULL,9,Morning,NULL,Failed,Thursday
4564,City,NULL,No Cars Available,2016-07-14 09:52:52,NULL,9,Morning,NULL,Failed,Thursday
4587,City,NULL,No Cars Available,2016-07-14 09:59:45,NULL,9,Morning,NULL,Failed,Thursday
4584,City,NULL,No Cars Available,2016-07-14 10:00:10,NULL,10,Morning,NULL,Failed,Thursday
4585,City,NULL,No Cars Available,2016-07-14 10:00:11,NULL,10,Morning,NULL,Failed,Thursday
4583,City,NULL,No Cars Available,2016-07-14 10:01:39,NULL,10,Morning,NULL,Failed,Thursday
4582,City,NULL,No Cars Available,2016-07-14 10:03:34,NULL,10,Morning,NULL,Failed,Thursday
4589,City,NULL,No Cars Available,2016-07-14 10:06:29,NULL,10,Morning,NULL,Failed,Thursday
4596,City,NULL,No Cars Available,2016-07-14 10:07:11,NULL,10,Morning,NULL,Failed,Thursday
4595,City,NULL,No Cars Available,2016-07-14 10:07:56,NULL,10,Morning,NULL,Failed,Thursday
4591,City,NULL,No Cars Available,2016-07-14 10:08:31,NULL,10,Morning,NULL,Failed,Thursday
4597,City,NULL,No Cars Available,2016-07-14 10:08:43,NULL,10,Morning,NULL,Failed,Thursday
4598,City,NULL,No Cars Available,2016-07-14 10:12:33,NULL,10,Morning,NULL,Failed,Thursday
4590,City,NULL,No Cars Available,2016-07-14 10:13:11,NULL,10,Morning,NULL,Failed,Thursday
4606,Airport,NULL,No Cars Available,2016-07-14 10:19:58,NULL,10,Morning,NULL,Failed,Thursday
4608,Airport,NULL,No Cars Available,2016-07-14 10:23:43,NULL,10,Morning,NULL,Failed,Thursday
4604,City,NULL,No Cars Available,2016-07-14 10:25:40,NULL,10,Morning,NULL,Failed,Thursday
4613,City,NULL,No Cars Available,2016-07-14 10:43:18,NULL,10,Morning,NULL,Failed,Thursday
4616,City,NULL,No Cars Available,2016-07-14 10:55:38,NULL,10,Morning,NULL,Failed,Thursday
4622,Airport,NULL,No Cars Available,2016-07-14 11:00:28,NULL,11,Morning,NULL,Failed,Thursday
4617,City,NULL,No Cars Available,2016-07-14 11:02:20,NULL,11,Morning,NULL,Failed,Thursday
4619,Airport,NULL,No Cars Available,2016-07-14 11:04:37,NULL,11,Morning,NULL,Failed,Thursday
4629,City,NULL,No Cars Available,2016-07-14 11:11:21,NULL,11,Morning,NULL,Failed,Thursday
4633,City,NULL,No Cars Available,2016-07-14 11:21:02,NULL,11,Morning,NULL,Failed,Thursday
4634,City,NULL,No Cars Available,2016-07-14 11:30:31,NULL,11,Morning,NULL,Failed,Thursday
4636,City,NULL,No Cars Available,2016-07-14 11:32:34,NULL,11,Morning,NULL,Failed,Thursday
4640,Airport,NULL,No Cars Available,2016-07-14 11:39:12,NULL,11,Morning,NULL,Failed,Thursday
4647,City,NULL,No Cars Available,2016-07-14 11:50:35,NULL,11,Morning,NULL,Failed,Thursday
4650,Airport,NULL,No Cars Available,2016-07-14 11:58:16,NULL,11,Morning,NULL,Failed,Thursday
4662,Airport,NULL,No Cars Available,2016-07-14 12:13:01,NULL,12,Afternoon,NULL,Failed,Thursday
4660,City,NULL,No Cars Available,2016-07-14 12:13:24,NULL,12,Afternoon,NULL,Failed,Thursday
4666,Airport,NULL,No Cars Available,2016-07-14 12:26:36,NULL,12,Afternoon,NULL,Failed,Thursday
4670,Airport,NULL,No Cars Available,2016-07-14 12:36:33,NULL,12,Afternoon,NULL,Failed,Thursday
4675,City,NULL,No Cars Available,2016-07-14 12:39:26,NULL,12,Afternoon,NULL,Failed,Thursday
4676,Airport,NULL,No Cars Available,2016-07-14 12:44:22,NULL,12,Afternoon,NULL,Failed,Thursday
4682,Airport,NULL,No Cars Available,2016-07-14 12:49:15,NULL,12,Afternoon,NULL,Failed,Thursday
4678,City,NULL,No Cars Available,2016-07-14 12:49:20,NULL,12,Afternoon,NULL,Failed,Thursday
4688,Airport,NULL,No Cars Available,2016-07-14 13:03:07,NULL,13,Afternoon,NULL,Failed,Thursday
4692,City,NULL,No Cars Available,2016-07-14 13:04:58,NULL,13,Afternoon,NULL,Failed,Thursday
4689,City,NULL,No Cars Available,2016-07-14 13:09:42,NULL,13,Afternoon,NULL,Failed,Thursday
4697,City,NULL,No Cars Available,2016-07-14 13:12:54,NULL,13,Afternoon,NULL,Failed,Thursday
4705,Airport,NULL,No Cars Available,2016-07-14 13:13:02,NULL,13,Afternoon,NULL,Failed,Thursday
4707,City,NULL,No Cars Available,2016-07-14 13:13:28,NULL,13,Afternoon,NULL,Failed,Thursday
4704,City,NULL,No Cars Available,2016-07-14 13:16:08,NULL,13,Afternoon,NULL,Failed,Thursday
4708,City,NULL,No Cars Available,2016-07-14 13:18:20,NULL,13,Afternoon,NULL,Failed,Thursday
4703,Airport,NULL,No Cars Available,2016-07-14 13:18:56,NULL,13,Afternoon,NULL,Failed,Thursday
4725,Airport,NULL,No Cars Available,2016-07-14 13:56:39,NULL,13,Afternoon,NULL,Failed,Thursday
4734,Airport,NULL,No Cars Available,2016-07-14 14:37:02,NULL,14,Afternoon,NULL,Failed,Thursday
4742,Airport,NULL,No Cars Available,2016-07-14 15:00:36,NULL,15,Afternoon,NULL,Failed,Thursday
4744,Airport,NULL,No Cars Available,2016-07-14 15:03:28,NULL,15,Afternoon,NULL,Failed,Thursday
4746,City,NULL,No Cars Available,2016-07-14 15:10:29,NULL,15,Afternoon,NULL,Failed,Thursday
4749,Airport,NULL,No Cars Available,2016-07-14 15:11:40,NULL,15,Afternoon,NULL,Failed,Thursday
4764,City,NULL,No Cars Available,2016-07-14 15:30:46,NULL,15,Afternoon,NULL,Failed,Thursday
4763,City,NULL,No Cars Available,2016-07-14 15:33:56,NULL,15,Afternoon,NULL,Failed,Thursday
4772,City,NULL,No Cars Available,2016-07-14 15:55:09,NULL,15,Afternoon,NULL,Failed,Thursday
4778,City,NULL,No Cars Available,2016-07-14 16:21:48,NULL,16,Afternoon,NULL,Failed,Thursday
4781,Airport,NULL,No Cars Available,2016-07-14 16:29:23,NULL,16,Afternoon,NULL,Failed,Thursday
4782,Airport,NULL,No Cars Available,2016-07-14 16:33:22,NULL,16,Afternoon,NULL,Failed,Thursday
4785,City,NULL,No Cars Available,2016-07-14 16:42:53,NULL,16,Afternoon,NULL,Failed,Thursday
4789,City,NULL,No Cars Available,2016-07-14 16:44:59,NULL,16,Afternoon,NULL,Failed,Thursday
4793,City,NULL,No Cars Available,2016-07-14 16:47:30,NULL,16,Afternoon,NULL,Failed,Thursday
4794,City,NULL,No Cars Available,2016-07-14 16:55:09,NULL,16,Afternoon,NULL,Failed,Thursday
4804,City,NULL,No Cars Available,2016-07-14 17:02:52,NULL,17,Evening,NULL,Failed,Thursday
4806,City,NULL,No Cars Available,2016-07-14 17:06:55,NULL,17,Evening,NULL,Failed,Thursday
4808,Airport,NULL,No Cars Available,2016-07-14 17:14:22,NULL,17,Evening,NULL,Failed,Thursday
4809,Airport,NULL,No Cars Available,2016-07-14 17:14:31,NULL,17,Evening,NULL,Failed,Thursday
4816,Airport,NULL,No Cars Available,2016-07-14 17:14:49,NULL,17,Evening,NULL,Failed,Thursday
4807,Airport,NULL,No Cars Available,2016-07-14 17:15:22,NULL,17,Evening,NULL,Failed,Thursday
4817,Airport,NULL,No Cars Available,2016-07-14 17:17:26,NULL,17,Evening,NULL,Failed,Thursday
4819,Airport,NULL,No Cars Available,2016-07-14 17:18:14,NULL,17,Evening,NULL,Failed,Thursday
4811,Airport,NULL,No Cars Available,2016-07-14 17:18:21,NULL,17,Evening,NULL,Failed,Thursday
4818,Airport,NULL,No Cars Available,2016-07-14 17:20:56,NULL,17,Evening,NULL,Failed,Thursday
4836,Airport,NULL,No Cars Available,2016-07-14 17:21:14,NULL,17,Evening,NULL,Failed,Thursday
4821,Airport,NULL,No Cars Available,2016-07-14 17:21:48,NULL,17,Evening,NULL,Failed,Thursday
4826,Airport,NULL,No Cars Available,2016-07-14 17:24:44,NULL,17,Evening,NULL,Failed,Thursday
4824,Airport,NULL,No Cars Available,2016-07-14 17:24:53,NULL,17,Evening,NULL,Failed,Thursday
4820,Airport,NULL,No Cars Available,2016-07-14 17:25:02,NULL,17,Evening,NULL,Failed,Thursday
4827,Airport,NULL,No Cars Available,2016-07-14 17:25:30,NULL,17,Evening,NULL,Failed,Thursday
4832,Airport,NULL,No Cars Available,2016-07-14 17:26:50,NULL,17,Evening,NULL,Failed,Thursday
4838,Airport,NULL,No Cars Available,2016-07-14 17:27:16,NULL,17,Evening,NULL,Failed,Thursday
4840,Airport,NULL,No Cars Available,2016-07-14 17:27:31,NULL,17,Evening,NULL,Failed,Thursday
4835,Airport,NULL,No Cars Available,2016-07-14 17:27:45,NULL,17,Evening,NULL,Failed,Thursday
4841,Airport,NULL,No Cars Available,2016-07-14 17:27:46,NULL,17,Evening,NULL,Failed,Thursday
4843,Airport,NULL,No Cars Available,2016-07-14 17:28:37,NULL,17,Evening,NULL,Failed,Thursday
4839,Airport,NULL,No Cars Available,2016-07-14 17:28:58,NULL,17,Evening,NULL,Failed,Thursday
4844,Airport,NULL,No Cars Available,2016-07-14 17:30:35,NULL,17,Evening,NULL,Failed,Thursday
4833,Airport,NULL,No Cars Available,2016-07-14 17:30:47,NULL,17,Evening,NULL,Failed,Thursday
4837,Airport,NULL,No Cars Available,2016-07-14 17:30:51,NULL,17,Evening,NULL,Failed,Thursday
4853,Airport,NULL,No Cars Available,2016-07-14 17:33:46,NULL,17,Evening,NULL,Failed,Thursday
4852,City,NULL,No Cars Available,2016-07-14 17:34:06,NULL,17,Evening,NULL,Failed,Thursday
4856,Airport,NULL,No Cars Available,2016-07-14 17:34:34,NULL,17,Evening,NULL,Failed,Thursday
4855,Airport,NULL,No Cars Available,2016-07-14 17:34:36,NULL,17,Evening,NULL,Failed,Thursday
4861,Airport,NULL,No Cars Available,2016-07-14 17:34:46,NULL,17,Evening,NULL,Failed,Thursday
4846,Airport,NULL,No Cars Available,2016-07-14 17:35:02,NULL,17,Evening,NULL,Failed,Thursday
4864,Airport,NULL,No Cars Available,2016-07-14 17:35:59,NULL,17,Evening,NULL,Failed,Thursday
4842,Airport,NULL,No Cars Available,2016-07-14 17:36:08,NULL,17,Evening,NULL,Failed,Thursday
4851,Airport,NULL,No Cars Available,2016-07-14 17:36:45,NULL,17,Evening,NULL,Failed,Thursday
4845,Airport,NULL,No Cars Available,2016-07-14 17:37:44,NULL,17,Evening,NULL,Failed,Thursday
4860,Airport,NULL,No Cars Available,2016-07-14 17:38:56,NULL,17,Evening,NULL,Failed,Thursday
4871,Airport,NULL,No Cars Available,2016-07-14 17:43:04,NULL,17,Evening,NULL,Failed,Thursday
4870,Airport,NULL,No Cars Available,2016-07-14 17:43:44,NULL,17,Evening,NULL,Failed,Thursday
4873,Airport,NULL,No Cars Available,2016-07-14 17:44:27,NULL,17,Evening,NULL,Failed,Thursday
4868,Airport,NULL,No Cars Available,2016-07-14 17:44:39,NULL,17,Evening,NULL,Failed,Thursday
4874,Airport,NULL,No Cars Available,2016-07-14 17:47:02,NULL,17,Evening,NULL,Failed,Thursday
4867,Airport,NULL,No Cars Available,2016-07-14 17:47:04,NULL,17,Evening,NULL,Failed,Thursday
4878,Airport,NULL,No Cars Available,2016-07-14 17:48:48,NULL,17,Evening,NULL,Failed,Thursday
4872,Airport,NULL,No Cars Available,2016-07-14 17:50:53,NULL,17,Evening,NULL,Failed,Thursday
4877,Airport,NULL,No Cars Available,2016-07-14 17:51:28,NULL,17,Evening,NULL,Failed,Thursday
4888,Airport,NULL,No Cars Available,2016-07-14 17:52:06,NULL,17,Evening,NULL,Failed,Thursday
4882,Airport,NULL,No Cars Available,2016-07-14 17:53:51,NULL,17,Evening,NULL,Failed,Thursday
4891,Airport,NULL,No Cars Available,2016-07-14 17:55:37,NULL,17,Evening,NULL,Failed,Thursday
4881,Airport,NULL,No Cars Available,2016-07-14 17:56:02,NULL,17,Evening,NULL,Failed,Thursday
4883,Airport,NULL,No Cars Available,2016-07-14 17:56:19,NULL,17,Evening,NULL,Failed,Thursday
4887,Airport,NULL,No Cars Available,2016-07-14 17:58:23,NULL,17,Evening,NULL,Failed,Thursday
4896,Airport,NULL,No Cars Available,2016-07-14 17:58:25,NULL,17,Evening,NULL,Failed,Thursday
4893,Airport,NULL,No Cars Available,2016-07-14 18:00:30,NULL,18,Evening,NULL,Failed,Thursday
4897,Airport,NULL,No Cars Available,2016-07-14 18:01:06,NULL,18,Evening,NULL,Failed,Thursday
4910,Airport,NULL,No Cars Available,2016-07-14 18:02:21,NULL,18,Evening,NULL,Failed,Thursday
4900,Airport,NULL,No Cars Available,2016-07-14 18:04:03,NULL,18,Evening,NULL,Failed,Thursday
4894,Airport,NULL,No Cars Available,2016-07-14 18:04:57,NULL,18,Evening,NULL,Failed,Thursday
4895,Airport,NULL,No Cars Available,2016-07-14 18:06:45,NULL,18,Evening,NULL,Failed,Thursday
4914,Airport,NULL,No Cars Available,2016-07-14 18:10:00,NULL,18,Evening,NULL,Failed,Thursday
4907,Airport,NULL,No Cars Available,2016-07-14 18:10:12,NULL,18,Evening,NULL,Failed,Thursday
4903,Airport,NULL,No Cars Available,2016-07-14 18:10:29,NULL,18,Evening,NULL,Failed,Thursday
4913,Airport,NULL,No Cars Available,2016-07-14 18:10:46,NULL,18,Evening,NULL,Failed,Thursday
4912,Airport,NULL,No Cars Available,2016-07-14 18:11:14,NULL,18,Evening,NULL,Failed,Thursday
4917,Airport,NULL,No Cars Available,2016-07-14 18:13:32,NULL,18,Evening,NULL,Failed,Thursday
4918,Airport,NULL,No Cars Available,2016-07-14 18:14:47,NULL,18,Evening,NULL,Failed,Thursday
4923,Airport,NULL,No Cars Available,2016-07-14 18:15:14,NULL,18,Evening,NULL,Failed,Thursday
4916,Airport,NULL,No Cars Available,2016-07-14 18:15:19,NULL,18,Evening,NULL,Failed,Thursday
4924,Airport,NULL,No Cars Available,2016-07-14 18:15:44,NULL,18,Evening,NULL,Failed,Thursday
4920,Airport,NULL,No Cars Available,2016-07-14 18:15:49,NULL,18,Evening,NULL,Failed,Thursday
4922,Airport,NULL,No Cars Available,2016-07-14 18:16:24,NULL,18,Evening,NULL,Failed,Thursday
4927,Airport,NULL,No Cars Available,2016-07-14 18:16:43,NULL,18,Evening,NULL,Failed,Thursday
4925,Airport,NULL,No Cars Available,2016-07-14 18:17:23,NULL,18,Evening,NULL,Failed,Thursday
4934,Airport,NULL,No Cars Available,2016-07-14 18:17:40,NULL,18,Evening,NULL,Failed,Thursday
4930,Airport,NULL,No Cars Available,2016-07-14 18:22:17,NULL,18,Evening,NULL,Failed,Thursday
4935,Airport,NULL,No Cars Available,2016-07-14 18:22:19,NULL,18,Evening,NULL,Failed,Thursday
4946,Airport,NULL,No Cars Available,2016-07-14 18:25:40,NULL,18,Evening,NULL,Failed,Thursday
4942,Airport,NULL,No Cars Available,2016-07-14 18:26:09,NULL,18,Evening,NULL,Failed,Thursday
4939,Airport,NULL,No Cars Available,2016-07-14 18:28:38,NULL,18,Evening,NULL,Failed,Thursday
4945,Airport,NULL,No Cars Available,2016-07-14 18:29:35,NULL,18,Evening,NULL,Failed,Thursday
4952,Airport,NULL,No Cars Available,2016-07-14 18:29:44,NULL,18,Evening,NULL,Failed,Thursday
4956,Airport,NULL,No Cars Available,2016-07-14 18:30:19,NULL,18,Evening,NULL,Failed,Thursday
4947,Airport,NULL,No Cars Available,2016-07-14 18:30:56,NULL,18,Evening,NULL,Failed,Thursday
4955,Airport,NULL,No Cars Available,2016-07-14 18:31:07,NULL,18,Evening,NULL,Failed,Thursday
4959,Airport,NULL,No Cars Available,2016-07-14 18:32:30,NULL,18,Evening,NULL,Failed,Thursday
4962,Airport,NULL,No Cars Available,2016-07-14 18:33:44,NULL,18,Evening,NULL,Failed,Thursday
4961,Airport,NULL,No Cars Available,2016-07-14 18:34:46,NULL,18,Evening,NULL,Failed,Thursday
4957,Airport,NULL,No Cars Available,2016-07-14 18:34:48,NULL,18,Evening,NULL,Failed,Thursday
4960,Airport,NULL,No Cars Available,2016-07-14 18:36:00,NULL,18,Evening,NULL,Failed,Thursday
4953,Airport,NULL,No Cars Available,2016-07-14 18:36:15,NULL,18,Evening,NULL,Failed,Thursday
4951,Airport,NULL,No Cars Available,2016-07-14 18:36:25,NULL,18,Evening,NULL,Failed,Thursday
4967,Airport,NULL,No Cars Available,2016-07-14 18:36:36,NULL,18,Evening,NULL,Failed,Thursday
4954,Airport,NULL,No Cars Available,2016-07-14 18:37:26,NULL,18,Evening,NULL,Failed,Thursday
4965,Airport,NULL,No Cars Available,2016-07-14 18:38:01,NULL,18,Evening,NULL,Failed,Thursday
4972,Airport,NULL,No Cars Available,2016-07-14 18:44:15,NULL,18,Evening,NULL,Failed,Thursday
4983,City,NULL,No Cars Available,2016-07-14 18:44:16,NULL,18,Evening,NULL,Failed,Thursday
4989,Airport,NULL,No Cars Available,2016-07-14 18:45:12,NULL,18,Evening,NULL,Failed,Thursday
4973,Airport,NULL,No Cars Available,2016-07-14 18:45:17,NULL,18,Evening,NULL,Failed,Thursday
4980,Airport,NULL,No Cars Available,2016-07-14 18:47:22,NULL,18,Evening,NULL,Failed,Thursday
4982,Airport,NULL,No Cars Available,2016-07-14 18:47:23,NULL,18,Evening,NULL,Failed,Thursday
4970,Airport,NULL,No Cars Available,2016-07-14 18:47:37,NULL,18,Evening,NULL,Failed,Thursday
4984,Airport,NULL,No Cars Available,2016-07-14 18:48:28,NULL,18,Evening,NULL,Failed,Thursday
4990,Airport,NULL,No Cars Available,2016-07-14 18:48:36,NULL,18,Evening,NULL,Failed,Thursday
4985,Airport,NULL,No Cars Available,2016-07-14 18:48:45,NULL,18,Evening,NULL,Failed,Thursday
4992,Airport,NULL,No Cars Available,2016-07-14 18:48:59,NULL,18,Evening,NULL,Failed,Thursday
4991,Airport,NULL,No Cars Available,2016-07-14 18:49:48,NULL,18,Evening,NULL,Failed,Thursday
4979,Airport,NULL,No Cars Available,2016-07-14 18:49:50,NULL,18,Evening,NULL,Failed,Thursday
4994,Airport,NULL,No Cars Available,2016-07-14 18:52:21,NULL,18,Evening,NULL,Failed,Thursday
4993,Airport,NULL,No Cars Available,2016-07-14 18:53:04,NULL,18,Evening,NULL,Failed,Thursday
4988,Airport,NULL,No Cars Available,2016-07-14 18:53:59,NULL,18,Evening,NULL,Failed,Thursday
4995,Airport,NULL,No Cars Available,2016-07-14 18:55:12,NULL,18,Evening,NULL,Failed,Thursday
5000,Airport,NULL,No Cars Available,2016-07-14 18:56:45,NULL,18,Evening,NULL,Failed,Thursday
5002,Airport,NULL,No Cars Available,2016-07-14 18:56:55,NULL,18,Evening,NULL,Failed,Thursday
5004,Airport,NULL,No Cars Available,2016-07-14 18:57:20,NULL,18,Evening,NULL,Failed,Thursday
5006,Airport,NULL,No Cars Available,2016-07-14 18:57:54,NULL,18,Evening,NULL,Failed,Thursday
5007,Airport,NULL,No Cars Available,2016-07-14 18:58:17,NULL,18,Evening,NULL,Failed,Thursday
5003,Airport,NULL,No Cars Available,2016-07-14 18:58:31,NULL,18,Evening,NULL,Failed,Thursday
5009,Airport,NULL,No Cars Available,2016-07-14 19:00:24,NULL,19,Evening,NULL,Failed,Thursday
4999,Airport,NULL,No Cars Available,2016-07-14 19:01:06,NULL,19,Evening,NULL,Failed,Thursday
5008,Airport,NULL,No Cars Available,2016-07-14 19:02:20,NULL,19,Evening,NULL,Failed,Thursday
5011,Airport,NULL,No Cars Available,2016-07-14 19:02:20,NULL,19,Evening,NULL,Failed,Thursday
5014,City,NULL,No Cars Available,2016-07-14 19:02:30,NULL,19,Evening,NULL,Failed,Thursday
5015,Airport,NULL,No Cars Available,2016-07-14 19:04:05,NULL,19,Evening,NULL,Failed,Thursday
5005,Airport,NULL,No Cars Available,2016-07-14 19:04:18,NULL,19,Evening,NULL,Failed,Thursday
5010,Airport,NULL,No Cars Available,2016-07-14 19:05:28,NULL,19,Evening,NULL,Failed,Thursday
5026,Airport,NULL,No Cars Available,2016-07-14 19:05:47,NULL,19,Evening,NULL,Failed,Thursday
5022,Airport,NULL,No Cars Available,2016-07-14 19:06:09,NULL,19,Evening,NULL,Failed,Thursday
5016,Airport,NULL,No Cars Available,2016-07-14 19:06:13,NULL,19,Evening,NULL,Failed,Thursday
5021,Airport,NULL,No Cars Available,2016-07-14 19:06:43,NULL,19,Evening,NULL,Failed,Thursday
5020,Airport,NULL,No Cars Available,2016-07-14 19:08:13,NULL,19,Evening,NULL,Failed,Thursday
5018,Airport,NULL,No Cars Available,2016-07-14 19:09:22,NULL,19,Evening,NULL,Failed,Thursday
5037,Airport,NULL,No Cars Available,2016-07-14 19:10:01,NULL,19,Evening,NULL,Failed,Thursday
5027,Airport,NULL,No Cars Available,2016-07-14 19:10:41,NULL,19,Evening,NULL,Failed,Thursday
5030,Airport,NULL,No Cars Available,2016-07-14 19:11:50,NULL,19,Evening,NULL,Failed,Thursday
5034,Airport,NULL,No Cars Available,2016-07-14 19:12:03,NULL,19,Evening,NULL,Failed,Thursday
5028,Airport,NULL,No Cars Available,2016-07-14 19:13:31,NULL,19,Evening,NULL,Failed,Thursday
5036,Airport,NULL,No Cars Available,2016-07-14 19:17:42,NULL,19,Evening,NULL,Failed,Thursday
5048,Airport,NULL,No Cars Available,2016-07-14 19:18:29,NULL,19,Evening,NULL,Failed,Thursday
5035,Airport,NULL,No Cars Available,2016-07-14 19:18:43,NULL,19,Evening,NULL,Failed,Thursday
5040,Airport,NULL,No Cars Available,2016-07-14 19:20:18,NULL,19,Evening,NULL,Failed,Thursday
5043,Airport,NULL,No Cars Available,2016-07-14 19:20:59,NULL,19,Evening,NULL,Failed,Thursday
5059,Airport,NULL,No Cars Available,2016-07-14 19:21:15,NULL,19,Evening,NULL,Failed,Thursday
5047,Airport,NULL,No Cars Available,2016-07-14 19:22:15,NULL,19,Evening,NULL,Failed,Thursday
5045,Airport,NULL,No Cars Available,2016-07-14 19:22:50,NULL,19,Evening,NULL,Failed,Thursday
5055,Airport,NULL,No Cars Available,2016-07-14 19:24:18,NULL,19,Evening,NULL,Failed,Thursday
5044,Airport,NULL,No Cars Available,2016-07-14 19:24:24,NULL,19,Evening,NULL,Failed,Thursday
5062,Airport,NULL,No Cars Available,2016-07-14 19:24:34,NULL,19,Evening,NULL,Failed,Thursday
5057,Airport,NULL,No Cars Available,2016-07-14 19:24:50,NULL,19,Evening,NULL,Failed,Thursday
5049,Airport,NULL,No Cars Available,2016-07-14 19:25:41,NULL,19,Evening,NULL,Failed,Thursday
5054,Airport,NULL,No Cars Available,2016-07-14 19:26:40,NULL,19,Evening,NULL,Failed,Thursday
5052,Airport,NULL,No Cars Available,2016-07-14 19:26:41,NULL,19,Evening,NULL,Failed,Thursday
